antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedents_str,consequents_str,rule_str
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.021807040730505826,0.05244503183948095,0.011474228042773038,0.5261707988980716,10.032805404876633,1.0,0.010330557097336802,1.9997817060597,0.9203981411249264,0.18277511961722487,0.4999454205577442,0.3724782975017277,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN ",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN  → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.023789498978733628,0.05244503183948095,0.01249549441307221,0.5252525252525253,10.01529614588034,1.0,0.011247853381687226,1.995913656338115,0.9220887573964498,0.19604147031102737,0.4989763225355694,0.38175570134333026,"LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG CARS BLUE, LUNCH BAG PINK POLKADOT → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0248107653490328,0.05983419440105731,0.014838399615523249,0.5980629539951574,9.995337281328705,1.0,0.013353867458390204,2.339087215134719,0.9228499649960806,0.21256454388984505,0.5724828071695457,0.42302746093332166,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.015198846569746486,0.0672834314550042,0.01021266370299171,0.6719367588932806,9.986660079051383,1.0,0.009190033151621046,2.8430999017094454,0.9137544360756562,0.14131338320864503,0.6482712410496939,0.41186123658949747,"JUMBO BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,"JUMBO BAG RED RETROSPOT, LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0248107653490328,0.05244503183948095,0.012976090352036526,0.5230024213075061,9.972392102044383,1.0,0.01167488897334461,1.9864984865497177,0.9226139140434094,0.2018691588785047,0.49660168040859354,0.3852125508599386,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG CARS BLUE, LUNCH BAG RED RETROSPOT → LUNCH BAG SPACEBOY DESIGN "
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02703352156674276,0.043253634506788416,0.011654451519884658,0.4311111111111111,9.96704938271605,1.0,0.010485153458605383,1.681780720593536,0.9246663933821001,0.19877049180327874,0.40539216096669317,0.3502777777777778,JUMBO STORAGE BAG SKULLS,JUMBO STORAGE BAG SUKI,JUMBO STORAGE BAG SKULLS → JUMBO STORAGE BAG SUKI
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.024630541871921183,0.05298570227081581,0.012976090352036526,0.526829268292683,9.942857142857143,1.0,0.011671023793642047,2.0014219694276574,0.922138047138047,0.20074349442379183,0.5003552397868561,0.38586361373817823,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG CARS BLUE,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG CARS BLUE"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.024630541871921183,0.05298570227081581,0.012976090352036526,0.526829268292683,9.942857142857143,1.0,0.011671023793642047,2.0014219694276574,0.922138047138047,0.20074349442379183,0.5003552397868561,0.38586361373817823,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG CARS BLUE,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG CARS BLUE"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020905923344947737,0.05983419440105731,0.01243541992070167,0.5948275862068966,9.941265060240964,1.0,0.011184530839146466,2.3204092223293054,0.9186136469131982,0.1820580474934037,0.5690415335463259,0.4013294557540507,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI DESIGN ",LUNCH BAG  BLACK SKULL.,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG SUKI DESIGN  → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.029076054307341104,0.05022227562177099,0.014477952661300012,0.4979338842975206,9.914602198584365,1.0,0.013017687047883145,1.8917383481442913,0.926064982097754,0.22335495829471735,0.47138566970376516,0.3931056981296216,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT → LUNCH BAG SUKI DESIGN "
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.024149945932956867,0.05244503183948095,0.012555568905442748,0.5199004975124377,9.913245912476562,1.0,0.011289024222067082,1.973663716064915,0.9213760487493946,0.19606003752345216,0.49332807212274377,0.3796524251594262,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG CARS BLUE → LUNCH BAG SPACEBOY DESIGN "
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03490328006728343,0.04006968641114982,0.013817133245224078,0.39586919104991397,9.879518072289159,1.0,0.012418569758207494,1.5889444791883816,0.9312854030501089,0.22593320235756387,0.3706513895873877,0.37034838862840525,HAND OVER THE CHOCOLATE   SIGN ,PLEASE ONE PERSON METAL SIGN,HAND OVER THE CHOCOLATE   SIGN  → PLEASE ONE PERSON METAL SIGN
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.04006968641114982,0.03490328006728343,0.013817133245224078,0.3448275862068966,9.879518072289157,1.0,0.012418569758207494,1.4730423620025674,0.9362976406533575,0.22593320235756387,0.32113289760348585,0.37034838862840525,PLEASE ONE PERSON METAL SIGN,HAND OVER THE CHOCOLATE   SIGN ,PLEASE ONE PERSON METAL SIGN → HAND OVER THE CHOCOLATE   SIGN 
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.024510392887180103,0.04499579478553406,0.010873483119067644,0.4436274509803922,9.859309144218436,1.0,0.009770618510603275,1.7164833291960444,0.9211507826604126,0.1854508196721312,0.4174135087764741,0.3426414958506767,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,"JUMBO BAG RED RETROSPOT, JUMBO STORAGE BAG SUKI → JUMBO SHOPPER VINTAGE RED PAISLEY"
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019764507989907486,0.05983419440105731,0.011654451519884658,0.5896656534954408,9.85499444586858,1.0,0.010471858106575282,2.2912188892003864,0.9166456589137001,0.1715296198054819,0.5635510842226905,0.3922223849806521,"LUNCH BAG APPLE DESIGN, LUNCH BAG SUKI DESIGN ",LUNCH BAG  BLACK SKULL.,"LUNCH BAG APPLE DESIGN, LUNCH BAG SUKI DESIGN  → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021807040730505826,0.05983419440105731,0.012855941367295447,0.5895316804407714,9.852755374113535,1.0,0.011551134652914586,2.2904710565933977,0.9185361029592816,0.18689956331877727,0.5634085848317624,0.4021955590958877,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN ",LUNCH BAG  BLACK SKULL.,"LUNCH BAG CARS BLUE, LUNCH BAG SUKI DESIGN  → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.026552925627778445,0.0672834314550042,0.017601826264568063,0.6628959276018099,9.8522907239819,1.0,0.01581525431316161,2.7668504919254238,0.9230093610223913,0.2308904649330181,0.6385782307651505,0.4622515352294764,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021867115222876366,0.05983419440105731,0.012855941367295447,0.5879120879120879,9.825687364843992,1.0,0.011547540144059542,2.281469021586768,0.9183066674166873,0.1867364746945899,0.5616859179159499,0.401385762831546,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, LUNCH BAG WOODLAND → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.024630541871921183,0.05983419440105731,0.014477952661300012,0.5878048780487805,9.823895582329316,1.0,0.013004204030732098,2.2808756230506892,0.9208893918437486,0.20686695278969958,0.5615718849840255,0.4148863747673621,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019464135528054788,0.0672834314550042,0.012855941367295447,0.6604938271604939,9.816589506172841,1.0,0.01154632753866266,2.7472742564416244,0.9159599966560814,0.1739837398373984,0.636002849859177,0.4257826278659612,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,"LUNCH BAG  BLACK SKULL., LUNCH BAG WOODLAND → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.02829508590652409,0.05022227562177099,0.013937282229965157,0.49256900212314225,9.807779437011755,1.0,0.012516238626826015,1.8717376911386856,0.9241901614880349,0.2158139534883721,0.46573710369018506,0.38504048192281515,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT",LUNCH BAG SUKI DESIGN ,"LUNCH BAG PINK POLKADOT, LUNCH BAG RED RETROSPOT → LUNCH BAG SUKI DESIGN "
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.016039889462934036,0.0672834314550042,0.010573110657214946,0.6591760299625469,9.797003745318353,1.0,0.009493891853989779,2.7366519099067466,0.9125654246846016,0.14533443435177537,0.6345899906451472,0.408159443552702,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT",LUNCH BAG RED RETROSPOT,"LUNCH BAG APPLE DESIGN, LUNCH BAG PINK POLKADOT → LUNCH BAG RED RETROSPOT"
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0404902078577436,0.05244503183948095,0.020785774360206656,0.513353115727003,9.788403166542604,1.0,0.018662264119920093,1.947109904085945,0.9357260321168983,0.28809325562031635,0.4864183075123117,0.45484379726785434,LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND → LUNCH BAG SPACEBOY DESIGN 
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.05244503183948095,0.0404902078577436,0.020785774360206656,0.39633447880870565,9.788403166542604,1.0,0.018662264119920093,1.589472577875123,0.9475316163679135,0.28809325562031635,0.37086048924678905,0.45484379726785434,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG WOODLAND,LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG WOODLAND
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG STRAWBERRY'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02372942448636309,0.043253634506788416,0.01003244022588009,0.42278481012658226,9.774549929676512,1.0,0.009006056372090506,1.657521115657099,0.9195130138467756,0.1761603375527426,0.39668943547451263,0.32736462728551335,"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY",JUMBO STORAGE BAG SUKI,"JUMBO BAG RED RETROSPOT, JUMBO BAG STRAWBERRY → JUMBO STORAGE BAG SUKI"
"frozenset({'LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.024630541871921183,0.05244503183948095,0.012615643397813289,0.5121951219512195,9.766323024054984,1.0,0.011323893845116714,1.9424876847290642,0.9202741702741702,0.195712954333644,0.48519622139098456,0.37637247506495686,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN ",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG RED RETROSPOT, LUNCH BAG SUKI DESIGN  → LUNCH BAG SPACEBOY DESIGN "
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01916376306620209,0.05983419440105731,0.011173855580920341,0.5830721003134797,9.744797371303395,1.0,0.010027207256161403,2.2549841502711483,0.9149143413739758,0.16474756421612044,0.5565379029915771,0.38490954413264344,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG  BLACK SKULL.,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND → LUNCH BAG  BLACK SKULL."
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.035263727021506666,0.05070287156073531,0.017421602787456445,0.4940374787052811,9.74377709778212,1.0,0.015633630565532162,1.8762202504843377,0.9301717159354191,0.25416301489921117,0.4670135343961592,0.4188196872199391,60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES → PACK OF 72 RETROSPOT CAKE CASES
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.05070287156073531,0.035263727021506666,0.017421602787456445,0.34360189573459715,9.74377709778212,1.0,0.015633630565532162,1.4697426252596542,0.9452998092777432,0.25416301489921117,0.3196087649541132,0.4188196872199391,PACK OF 72 RETROSPOT CAKE CASES,60 TEATIME FAIRY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES → 60 TEATIME FAIRY CAKE CASES
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.020004805959389645,0.05244503183948095,0.01021266370299171,0.5105105105105106,9.734201555507399,1.0,0.009163511017508882,1.9358024809659686,0.9155855488765727,0.1640926640926641,0.4834183705038964,0.3526206618990124,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG SPACEBOY DESIGN ,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT → LUNCH BAG SPACEBOY DESIGN "
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG APPLES'}),0.042592815090712485,0.03760663222395771,0.015559293523969722,0.36530324400564174,9.713798402105292,1.0,0.013957521191470262,1.5163042172293644,0.9369614866257898,0.24070631970260223,0.34050173531322797,0.3895206315874854,JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES,JUMBO BAG VINTAGE LEAF → JUMBO BAG APPLES
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG VINTAGE LEAF'}),0.03760663222395771,0.042592815090712485,0.015559293523969722,0.41373801916932906,9.71379840210529,1.0,0.013957521191470262,1.6330705660850517,0.9321070669385276,0.24070631970260223,0.38765658951450405,0.3895206315874854,JUMBO BAG APPLES,JUMBO BAG VINTAGE LEAF,JUMBO BAG APPLES → JUMBO BAG VINTAGE LEAF
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.03760663222395771,0.041811846689895474,0.015258921062117025,0.4057507987220447,9.704206602768902,1.0,0.013686518321045622,1.612434903150875,0.9320013369115377,0.23782771535580527,0.3798199244844612,0.3853466637288384,JUMBO BAG APPLES,JUMBO BAG ALPHABET,JUMBO BAG APPLES → JUMBO BAG ALPHABET
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.041811846689895474,0.03760663222395771,0.015258921062117025,0.36494252873563215,9.704206602768902,1.0,0.013686518321045622,1.5154429501631796,0.9360916249105224,0.23782771535580527,0.3401269246774864,0.3853466637288384,JUMBO BAG ALPHABET,JUMBO BAG APPLES,JUMBO BAG ALPHABET → JUMBO BAG APPLES
frozenset({'JUMBO BAG SCANDINAVIAN BLUE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.025471584765108735,0.04499579478553406,0.011113781088549803,0.4363207547169812,9.6969229412802,1.0,0.009967666887596633,1.6942334017193874,0.9203164204766966,0.18724696356275308,0.40976255161469893,0.34165837468826366,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG SCANDINAVIAN BLUE PAISLEY → JUMBO SHOPPER VINTAGE RED PAISLEY
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SUKI DESIGN '})",frozenset({'LUNCH BAG CARS BLUE'}),0.019764507989907486,0.05298570227081581,0.01015258921062117,0.5136778115501519,9.694649491002073,1.0,0.009105352874738772,1.9472981497056348,0.9149335303181457,0.1621880998080614,0.48646795553564,0.35264389443720745,"LUNCH BAG APPLE DESIGN, LUNCH BAG SUKI DESIGN ",LUNCH BAG CARS BLUE,"LUNCH BAG APPLE DESIGN, LUNCH BAG SUKI DESIGN  → LUNCH BAG CARS BLUE"
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020004805959389645,0.05983419440105731,0.011594377027514117,0.5795795795795795,9.686427391246667,1.0,0.010397405578784567,2.2362515233174847,0.9150685314392126,0.1698943661971831,0.5528231106505866,0.38667733999059295,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,"LUNCH BAG APPLE DESIGN, LUNCH BAG RED RETROSPOT → LUNCH BAG  BLACK SKULL."
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.030397693139492973,0.043253634506788416,0.012735792382554368,0.41897233201581024,9.686407553798858,1.0,0.011420981673649229,1.646645105236616,0.924876668770896,0.20907297830374752,0.39270459868988933,0.35670838823012735,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,"JUMBO BAG PINK POLKADOT, JUMBO BAG RED RETROSPOT → JUMBO STORAGE BAG SUKI"
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.028535383876006248,0.05070287156073531,0.013997356722335695,0.49052631578947364,9.674527313544525,1.0,0.012550530818734274,1.863289818217565,0.9229731705912375,0.214548802946593,0.4633148368960624,0.3832963332501871,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 DINOSAUR CAKE CASES → PACK OF 72 RETROSPOT CAKE CASES
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.022407785654211223,0.04878048780487805,0.010573110657214946,0.47184986595174255,9.672922252010721,1.0,0.009480047942375374,1.801039990095332,0.9171703826192856,0.17443012884043604,0.4447652436928576,0.3442993172123245,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,"JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG PINK POLKADOT"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.024630541871921183,0.05983419440105731,0.014237654691817854,0.5780487804878048,9.660843373493975,1.0,0.01276390606124994,2.2281386144252395,0.9191279887482419,0.20273738237810093,0.5511948881789137,0.40800029385836023,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG  BLACK SKULL.,"LUNCH BAG RED RETROSPOT, LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG  BLACK SKULL."
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01916376306620209,0.0672834314550042,0.01243541992070167,0.6489028213166145,9.644318181818182,1.0,0.01114601618201692,2.6565766550522656,0.9138243193382585,0.16801948051948054,0.6235757029264694,0.41686212494402153,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,"LUNCH BAG CARS BLUE, LUNCH BAG WOODLAND → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG SUKI DESIGN '}),0.026552925627778445,0.05022227562177099,0.012855941367295447,0.4841628959276018,9.640401394271365,1.0,0.01152239301785277,1.8412357639262162,0.9207176259698193,0.20112781954887218,0.4568865000386375,0.3700718785858105,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT",LUNCH BAG SUKI DESIGN ,"LUNCH BAG  BLACK SKULL., LUNCH BAG PINK POLKADOT → LUNCH BAG SUKI DESIGN "
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.029076054307341104,0.05298570227081581,0.014838399615523249,0.5103305785123967,9.631477108749836,1.0,0.013297784458784401,1.9339870046452539,0.9230112920445669,0.22073279714030386,0.48293344391761966,0.3951879649931598,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT",LUNCH BAG CARS BLUE,"LUNCH BAG  BLACK SKULL., LUNCH BAG RED RETROSPOT → LUNCH BAG CARS BLUE"
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.03544395049861829,0.05070287156073531,0.017301453802715368,0.488135593220339,9.627375692826734,1.0,0.015504343732978865,1.8545871052290275,0.9290590571887283,0.25130890052356025,0.4607964235378916,0.41468391035424534,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES → PACK OF 72 RETROSPOT CAKE CASES
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.05070287156073531,0.03544395049861829,0.017301453802715368,0.3412322274881517,9.627375692826734,1.0,0.015504343732978865,1.464182204638788,0.9439926732199863,0.25130890052356025,0.3170248915525518,0.41468391035424534,PACK OF 72 RETROSPOT CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES → PACK OF 60 PINK PAISLEY CAKE CASES
"frozenset({'JUMBO BAG RED RETROSPOT', 'LUNCH BAG  BLACK SKULL.'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0156794425087108,0.0672834314550042,0.01015258921062117,0.6475095785440613,9.623611111111112,1.0,0.009097622515333647,2.646076352067869,0.9103628842226527,0.13943894389438943,0.6220819557158601,0.39920121784345924,"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,"JUMBO BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL. → LUNCH BAG RED RETROSPOT"
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.021807040730505826,0.05983419440105731,0.012555568905442748,0.5757575757575758,9.622550809297797,1.0,0.011250762191061888,2.216105113197508,0.916053876015347,0.1817391304347826,0.5487578662019557,0.3927984665936473,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN ",LUNCH BAG  BLACK SKULL.,"LUNCH BAG CARS BLUE, LUNCH BAG SPACEBOY DESIGN  → LUNCH BAG  BLACK SKULL."
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03322119428090833,0.04499579478553406,0.014357803676558933,0.4321880650994575,9.605076811275794,1.0,0.012862989636164824,1.6819023104573239,0.9266735946682294,0.22483537158984007,0.4054351469865742,0.375640093964949,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY → JUMBO SHOPPER VINTAGE RED PAISLEY
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04499579478553406,0.03322119428090833,0.014357803676558933,0.3190921228304406,9.605076811275794,1.0,0.012862989636164824,1.4198378931050974,0.938098896583998,0.22483537158984007,0.2956942444936006,0.375640093964949,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO SHOPPER VINTAGE RED PAISLEY → JUMBO BAG PINK VINTAGE PAISLEY
"frozenset({'LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.020785774360206656,0.0672834314550042,0.013396611798630302,0.6445086705202312,9.579010115606936,1.0,0.011998073574226154,2.623739290378606,0.9146160829733968,0.17940466613032988,0.6188645710086158,0.42180790668868706,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG WOODLAND",LUNCH BAG RED RETROSPOT,"LUNCH BAG SPACEBOY DESIGN , LUNCH BAG WOODLAND → LUNCH BAG RED RETROSPOT"
